A11,A22,A33,A23,A13,A12,B11,B22,B33,B23,B13,B12 ,D11,D22,D33,D23,D13,D12
25.96237135,406.6571765,14.79019122,-0.797666445,-0.531170435,12.86646293,0.783187077,5.360656381,0.832921884,0.812786053,0.044509857,3.348322925,896.8484235,5204.368883,454.181569,-17.40613186,1.214589251,470.8869038
27.60981458,337.9341364,14.9946053,0.050928522,0.056498239,9.156519431,1.253143915,0.086300804,-7.311136465,0.017480017,0.017020477,0.56569723,971.8623935,4331.825667,373.1381976,0.369494379,0.03687491,483.7405072
41.27103029,344.2295391,19.01160255,30.87586,0.617283555,23.18633466,3.98e-05,-6e-06,-2.31e-05,-5.77e-06,-3.02e-05,1.51e-05,1354.393525,4614.959158,497.1492113,210.110632,-19.44886698,767.8431558
29.72187677,409.3884914,14.98385852,0.09852785,0.083981761,12.92756305,0.92943573,-4.522903196,-1.451722033,0.038174071,0.031412014,-2.810958614,1030.183095,5284.573212,475.9250481,-0.286539603,0.054508305,480.653076
52.01167253,421.7018782,17.29826359,0.018946831,0.018726439,27.22272131,-1.19e-05,2.34e-05,2.91e-05,-0.233504943,0.004038429,-1.2e-06,1769.241352,5593.84918,598.4600058,-0.061086335,-0.085085694,915.0245216
42.54963723,356.472903,14.9322427,0.016993299,0.017387239,22.21035236,1.677797842,-0.537324988,1.189889203,0.000542167,-0.000278375,-9.780374462,1399.146202,4705.964588,479.9740115,-1.244654075,-1.301785913,765.5352391
41.20655094,329.0007232,15.94648216,0.017926628,0.017881289,20.30299953,7.230858478,-0.443283913,2.260799756,0.002458141,0.00146389,-13.72561287,1348.9915,4321.199286,451.7513856,-2.234420501,-2.335110651,713.8362442
47.38736032,418.3355077,17.78083704,-0.173159351,-0.277316696,24.36953149,-0.000183888,-8.02e-05,0.018374256,0.779299248,0.302780081,-0.000130679,1617.801946,5497.418123,585.8937455,-0.12552682,-0.482428467,820.5357625
45.11385387,373.1777684,16.05801718,0.993091945,1.134529356,24.68163515,-3.414992143,-0.479263067,-1.235023262,-0.179308773,-0.185513623,5.744411846,1495.588387,4907.3524,513.9241062,-1.120270142,-1.162816923,805.2017766
41.17857841,355.2856971,13.83531661,0.014776966,0.014923894,21.83151433,-10.33887598,-0.062271339,-0.140872705,0.000255976,-0.000102863,-3.583574123,1343.697679,4673.401315,458.8974625,-0.92699638,-0.967972014,748.5557276
26.30831333,428.4428075,15.19543361,0.024123453,0.023612637,13.93026547,-21.8438345,-4.255461731,-2.387761252,0.002809402,0.003107997,-9.309636489,915.4124915,5443.178553,426.0774172,0.371423865,0.161828341,490.0783867
52.85538358,414.0267194,21.32467077,0.744929729,0.41144822,27.82996269,9.81e-06,-4.01e-05,-7.82e-08,-2.2e-05,4.3e-06,-1.71e-05,1770.0565,5472.975973,616.8474141,-0.000146629,2.06e-05,911.0724737
52.33486497,424.2905446,15.87993838,0.01852473,0.019183796,27.36196354,-5e-06,-1.65e-05,6.57e-08,-7.76e-06,-2.34e-06,-9.1e-06,1785.006714,5645.768298,596.7393294,-5.32e-05,-1.35e-05,925.7083799
21.19523034,382.2680329,19.71378969,46.6760674,10.97391601,5.330880462,3.08e-05,-9.32e-06,7.62e-05,6.47e-05,4.61e-06,1.57e-05,722.2297231,4704.763854,485.2502259,577.2578913,337.7741078,109.1241418
52.11505742,422.8033751,16.78104643,-0.054882236,-0.054512953,27.31354783,-5.48e-06,-6.79e-06,2.86e-05,0.453069982,-0.001571482,-1.14e-05,1779.444222,5616.150785,598.5646042,0.038965282,0.041852844,921.9478499
27.59712403,337.877008,14.99469377,0.042541027,0.050878598,9.145140775,1.253623728,0.086324936,7.308187214,-0.015420092,-0.015188591,0.566250717,971.8732853,4332.679438,373.8203321,-0.342687611,-0.021964928,483.8301082
51.57502816,420.6255844,17.79809219,0.000677801,-0.008920631,27.01255038,3.09e-05,3.38e-06,0.001002996,0.414238959,-0.001613257,2.26e-05,1754.537935,5569.152161,597.6919622,0.079429999,0.131664104,905.2325588
44.18562746,417.2959288,17.47085538,0.038159995,0.039483988,22.6562272,-0.000270264,-0.000126144,0.002430984,1.037085958,0.544775557,-0.000203024,1475.258258,5433.914014,574.7076048,-0.31188545,-0.772028505,733.5117803
45.68431937,384.8305006,15.65203216,0.841171124,0.954507523,25.34072074,-7.622087226,-0.357235845,0.095253027,-0.185285714,-0.242246648,-2.305969968,1518.744839,5061.736419,522.4952544,-1.164780277,-1.520899815,825.0375176
50.41358281,419.4311807,17.99910824,-0.256879579,-0.396879293,26.08257829,-5.67e-05,-2.21e-05,0.028260935,0.506635657,0.079932843,-3.23e-05,1738.398357,5553.179677,596.3224865,0.047508937,-0.041192933,894.8249254
19.34902973,417.1733438,16.38333841,4.667003932,-2.43011901,15.22528172,0.545914137,-8.57287053,-2.297623048,-1.851976531,-3.346566786,-6.179338184,831.7462934,5172.766257,373.5539102,-11.60573617,-21.10073046,455.3315852
52.18605957,420.3161621,18.07819965,-0.029704173,-0.029510658,27.26657241,-6.53e-06,-1.41e-05,6.47e-05,-0.054254538,0.000170701,-8.88e-06,1778.854543,5578.177789,603.352571,0.022833577,0.015016422,921.0507373
27.8666379,347.4333085,14.77109523,0.042333161,0.041990237,9.42375666,1.410518247,0.128505778,6.608542657,-0.009307635,-0.010261587,0.658421749,980.1010004,4479.150274,402.5561544,-0.139875506,0.006618593,484.6563905
40.22372045,348.3176029,13.53376726,0.018011699,0.013842764,21.18604487,-10.48217349,-0.096883468,-0.191396053,0.000702288,-5.85e-05,-3.941334048,1304.180662,4575.117944,441.0226919,-1.182573531,-1.241543109,728.5483371
45.21178824,382.443135,15.43727639,0.985485734,1.106151465,25.25564652,-7.983926599,-0.310110567,0.070639389,-0.160472094,-0.21131907,-2.414241957,1501.050401,5024.487101,517.0017806,-1.010226456,-1.329407368,817.9781815
21.52041339,356.182485,32.55670006,70.82753153,13.71827528,8.645109745,0.53581353,0.177856788,-2.465566136,-9.674462539,-6.323005415,0.244488925,722.8685026,4330.790369,543.5132307,777.5308586,329.6780853,120.2420413
52.01157698,421.7023019,17.29827689,0.018563762,0.018681925,27.22235602,1.43e-05,5.98e-06,3.81e-05,0.48154166,0.000818006,2.65e-06,1769.241526,5593.848946,598.4600044,0.061158321,0.084997556,915.0245404
52.04174989,413.1656185,21.63878566,0.026097243,0.0212859,27.01830483,8.47e-06,-4.9e-05,-4.86e-08,-2.22e-05,4.22e-06,-1.89e-05,1768.766061,5461.995051,618.0028291,-0.000152637,2.22e-05,909.6628607
26.37227564,408.4807249,15.25348956,0.019664731,0.015073579,12.82068806,0.904779102,-4.974741243,-1.234848001,0.000967774,-0.00075002,-2.92375934,906.1905459,5328.70851,500.0051778,0.001547177,-0.031444261,471.1058058
41.9689679,362.3680999,12.8928661,0.016426719,0.015530865,22.46019911,4.09e-05,-7.36e-05,3.64e-06,-3.48e-05,1.32e-05,4.11e-06,1374.538921,4776.501768,468.0367659,-0.000189249,0.000182436,767.4935007
25.88518783,406.4433302,14.820103,-0.77285958,-0.526428383,12.94568752,0.731037609,5.388379434,0.795480591,0.822769081,0.037829518,3.297677308,890.2293462,5201.429122,449.9018323,-17.63423954,0.706197886,472.6663704
28.54370348,418.1412117,12.46568688,0.023326888,0.023945707,12.13191777,-1.25e-05,-7.28e-05,-2.63e-06,2.89e-05,-5.46e-06,-1.31e-05,931.1290454,5309.076129,564.9299599,-4.16e-06,-5.91e-05,367.4265416
25.60673922,407.1319624,15.37581745,-0.608866186,-0.612469801,13.1193354,0.610235255,5.091738171,0.575331222,0.819936791,0.043742671,3.210414255,870.481834,5328.076731,470.2669407,-22.48634816,2.380748402,478.0907803
2.563079254,434.536936,10.77919942,0.028193642,0.028855556,-2.142323565,-0.00104263,-0.000244652,2.45e-05,-0.000114202,-9.19e-05,-0.000326487,122.7784235,5255.089061,379.3490472,-0.001196072,-0.000426125,-35.78093127
20.21034809,368.4292531,24.0756243,59.64063356,12.11157647,6.631860889,0.000108113,0.000153248,-4.14e-05,8.89e-05,4.81e-05,9.2e-05,688.9188937,4558.493175,494.7503731,696.1578654,352.0444601,113.4855064
14.51528183,406.9865361,15.85079932,0.025247766,0.025320336,2.088934079,4.62e-06,1.23e-05,-5.44e-05,2.533095514,-28.94748693,8.24e-06,522.9809645,5037.962312,543.805474,0.034977294,-0.090320141,117.8230784
44.90398743,416.3441358,17.60694744,9.12213761,2.161015604,22.75042924,-3.434109145,-1.70108545,-2.378680263,5.911771202,4.577514317,-2.234261381,1516.37214,5443.811854,579.105952,96.37620201,59.62056595,751.3440968
27.2769172,409.6168227,15.53164331,0.023160535,0.023292202,12.85485745,1.471058681,-4.666229007,-1.034037866,0.002606217,0.002488717,-2.821518342,937.7253971,5323.806986,521.9337662,0.011459475,-0.025098026,465.4474666
39.65045871,416.6232211,15.35180417,-0.372263371,-0.511170446,18.81236586,-6.073113705,-8.821119668,-0.665829812,-0.196193685,-0.250778731,-9.613734389,1359.296365,5374.965962,578.4140484,-1.51689723,-1.857646571,626.3708311
45.1138475,373.1750898,16.05797588,0.991797054,1.134327375,24.68136465,3.415145262,-0.479260843,1.235052525,0.179362107,0.185553566,-5.808310324,1500.260802,4907.352875,513.9243245,1.120376133,1.163106459,807.4540002
3.533266518,414.2211816,14.51008115,0.031853026,0.032505656,-1.494591365,-0.000172352,-5.42e-05,-3.37e-05,1.65e-05,1.39e-05,0.000559885,154.6519553,5077.087427,460.7339247,7.1e-05,0.000278649,-21.79681303
52.29013289,418.6582123,18.97186277,-4.606633566,-0.10472555,27.36174394,1.35e-06,1.88e-05,-3.1e-06,8.39e-06,-1.39e-07,1.02e-05,1778.869457,5554.242856,608.3619138,-29.49805196,3.432459105,920.7001979
37.88045634,408.2007879,17.5811493,-20.66169695,-5.137222233,17.11558247,6.508028129,4.40548591,-9.200463926,-16.16334329,-14.13642147,4.873381103,1284.0479,5253.904001,548.5290684,-228.3795387,-139.168915,567.4995292
34.22722392,294.7706684,12.0346019,-0.007441675,-0.002078368,15.75081837,-0.000132491,-7.81e-05,-2.42e-05,1.91e-05,-4.14e-05,-5.36e-05,1050.094351,3825.017355,352.1836594,-5.62e-05,-0.000427299,570.3578209
24.84205174,408.9557511,15.26765055,0.49698241,-0.106591132,13.40667061,0.516559064,-4.8188764,-1.88774542,0.087759953,-0.128430447,-3.049961799,863.3699287,5213.688079,422.8392528,0.567313253,-0.818514819,474.5771369
43.19918477,370.7474319,12.92005975,0.017129842,0.017485833,23.21192201,-2.37e-05,7.82e-07,3.59e-06,1.3e-05,-1.7e-06,-7.78e-06,1421.969975,4896.272469,482.6617056,1.88e-05,-7.79e-06,790.6421559
42.64725018,369.8578335,14.32705333,2.401480345,2.495113631,25.26149956,-0.000286202,-0.000139533,-1.15e-05,-7.08e-05,-0.00010125,-0.000263147,1401.367894,4810.011711,483.2715355,-0.000382519,-0.000643093,776.13098
28.43663452,409.3251785,13.071809,0.422730675,0.444704374,12.41936971,2.296297117,-4.832258086,-2.190264245,0.420701602,0.095908785,-2.666377221,984.5961013,5229.799842,433.8253634,3.966084438,-0.584924001,437.7819223
40.86875932,322.6834523,32.98090155,55.31179085,2.885646569,26.69882041,0.000129324,0.000164212,8.58e-05,4.96e-05,0.000151222,6.86e-05,1359.430452,4402.178845,583.9721382,375.0404673,-34.72757636,810.8660316
20.70904952,409.7395467,9.427876537,0.041596146,0.040685617,3.915737722,-1.34e-06,-2.5e-05,-0.000110255,-24.71792567,2.117342095,-6.04e-07,709.4374296,5076.185702,501.3447037,0.045871435,-0.192058164,166.2944405
43.82985036,415.5126976,18.07982686,0.1230898,0.164976641,21.85673815,4.054359175,0.642003756,-0.493711598,0.007470566,0.00081614,2.242077055,1471.484045,5387.342938,599.02526,3.956354495,5.179473176,704.7882413
29.52338932,403.8025563,18.37606583,26.61859909,4.178088582,14.94808154,1.042233734,-5.117845176,-47.2352359,51.09367466,42.72465362,-2.595266595,1010.314412,5222.255591,544.3771198,284.2040288,108.2806532,487.2029155
39.10521821,341.5939334,12.7112692,0.018536316,0.015553575,20.55493239,2.19e-05,-5.43e-05,-0.000118371,-0.146653462,7.302734655,-3.79e-05,1262.08932,4481.716233,431.4728865,0.005736048,0.000605899,708.6622553
48.1182741,397.3777215,16.52970147,0.173098126,0.203620517,25.7694327,8e-05,1.98e-05,-3.5e-06,6.21e-06,2.43e-05,2.89e-05,1612.789934,5259.755926,554.3067576,1.3e-05,0.000176366,864.6161978
41.62637836,413.3105598,17.39890677,14.31628122,3.817291447,20.23183043,-4.94171245,-2.713230444,-7.757309511,13.37626034,13.08338171,-3.443734624,1401.360194,5367.638221,561.4328061,161.3304645,109.3994109,661.9356757
37.8805255,408.2007837,17.58114929,-20.66169947,-5.137230733,17.11558066,-6.508001597,-4.405501719,-9.200464802,-18.71734755,-16.09351112,-4.873376731,1285.180404,5254.563863,548.5291431,-228.3130128,-139.0976892,567.9963952
43.65726335,372.8209652,12.92927953,1.723188306,1.842089666,23.05080225,4.83e-05,-7.23e-05,-8.68e-06,-4.14e-05,1.07e-05,-2.73e-05,1439.228009,4937.303469,487.7449094,-0.00024899,7.54e-05,798.8993301
52.31655139,419.4345676,18.59389164,3.488748766,0.07622124,27.38244358,1.17e-06,-8.77e-06,-5.18e-07,-6.23e-06,4.99e-07,-4.02e-06,1780.036918,5566.044294,606.9072205,22.2924533,-2.591069453,921.7641887
39.92315633,346.043234,13.45037471,0.014672983,0.01255329,20.97146767,-10.4921227,0.108869881,0.206762067,0.000352925,0.000843538,-4.029025416,1291.59673,4543.108197,435.0754151,1.253725303,1.318968398,721.9267198
42.60382437,344.4979436,24.38309355,42.08057375,1.295753877,25.14905324,7.74e-05,4.64e-05,3.8e-05,6.44e-05,7.01e-05,3.82e-05,1411.843063,4668.453582,546.9688954,286.8486875,-27.77603529,807.4190176
49.69809807,416.1016947,19.50768745,0.027387321,0.023800712,25.81641372,0.000102828,-5.42e-05,0.002234544,-2.262720555,-0.060022371,3.55e-05,1683.499085,5469.010081,591.6759593,0.13104756,0.273125511,857.8403605
17.69571973,360.2452694,29.60816784,66.26920079,13.07767757,6.201947023,0.104875644,-0.090830467,2.189821301,2.413200632,1.71817317,-0.000516744,624.393391,4405.994952,508.7221652,757.2180769,371.7032926,110.261315
38.81563337,420.0252546,15.76478666,-0.114478279,-0.214827173,20.22075402,6.305672031,-9.270489598,0.101805082,0.066453211,0.110921051,-5.721672608,1328.454347,5483.943752,585.7539074,0.772614807,1.065993597,678.4605155
40.46564658,355.1097326,9.799689436,0.01762865,0.016561615,21.72816122,3.33e-06,-3.38e-05,1.38e-05,-1.27e-05,-1.66e-05,-1.94e-05,1313.15576,4680.681815,433.1531019,-0.000123983,0.000183924,745.7438142
49.56154896,419.312998,17.89158923,0.01789993,0.016394555,25.77253659,0.000123516,3.28e-05,0.001324444,-0.309980429,-0.047171398,7.22e-05,1678.420974,5524.58218,590.456755,0.190665803,0.429856906,857.6553215
3.87820809,419.6139321,6.115302522,0.040021172,0.039927468,-2.557996101,0.000217487,0.00014313,5.78e-05,0.000118398,1.38e-05,-2.98e-05,172.7665074,5105.426749,408.2766215,-0.00078697,0.000400165,-62.8184874
48.43937066,413.4547427,20.36728291,0.00331341,-0.032195159,25.00869935,0.000149385,-5.48e-05,0.006893042,-5.018347028,-0.128594221,8.26e-05,1643.159019,5412.522594,586.9572987,0.104217969,0.280515194,829.9881098
23.96327092,411.2063771,11.26390636,0.028991466,0.028930667,6.397150881,-4.77e-06,-1.83e-05,-1.84e-05,-15.79686914,1.946198382,-1.68e-05,815.4572857,5140.909323,526.9460088,-0.210327625,-0.358933623,235.8886379
34.81813305,376.9019554,17.12026002,-1.0548592,-1.236357819,11.46206947,7.961655418,0.363887219,3.434948813,0.356253049,0.509081827,3.524116934,1205.716071,4854.849356,520.7257865,-22.06845292,-31.98472191,507.2978218
9.843328046,413.4285091,26.14896712,-60.9521092,-10.76228734,5.515203352,-0.001024335,0.000259293,-5.89e-05,-0.000529608,0.000675427,0.00087204,354.380118,5118.232655,584.3071849,-717.0189392,-308.0745451,58.26093595
50.25225065,417.3636409,19.05763715,0.024854353,0.022806,26.16515689,-0.000101636,-1.05e-05,0.001548091,1.553074212,0.114239842,-5.46e-05,1703.582442,5496.954418,593.6415535,-0.123747931,-0.247920544,871.4175769
3.467679445,426.183097,4.725100913,0.036559161,0.038284147,-2.622644848,8.12e-06,0.000100719,-5.74e-06,9.64e-06,1.45e-06,-2.27e-05,157.2895923,5154.174183,373.5432465,-2.38e-05,3.53e-05,-63.63173515
50.10875999,406.5719665,17.35764012,-1.081686835,-1.111367214,25.39818694,-3.76e-05,-3.64e-05,0.009259308,-0.195538131,1.072582542,-4.2e-05,1693.487597,5418.65123,577.9679792,-0.03726775,-0.047613681,893.4282994
40.8557659,379.1908753,20.22361345,0.021862583,0.026829668,19.76756346,0.42783568,-0.502182835,-2.621492693,-0.002525251,-0.003521763,-0.085178945,1359.857306,4819.65357,559.0620442,-0.041943058,-0.199423825,610.451242
21.83949046,408.8561219,6.984177994,0.030887672,0.032229258,2.687396621,3.04e-05,-0.000187871,-8.28e-06,42.6950657,-1.388897422,-9.83e-05,749.5567813,5051.044071,478.5873677,-0.150954475,0.016788197,149.0551074
46.12111383,386.9233685,15.77556972,0.571576113,0.611952173,25.1981432,1.94e-05,-6.7e-05,0.042146674,-0.058168508,1.325837274,-3.31e-05,1536.095651,5102.164059,529.737702,-0.130987919,-0.133433215,833.9211086
52.29729775,418.9251651,18.88047878,0.021458919,0.019427663,27.34569932,1.11e-06,-8.01e-06,-6.63e-08,-4.48e-06,6.17e-07,-3.86e-06,1779.025558,5556.015869,607.8701478,-2.02e-05,2.81e-06,920.5776549
2.917505929,425.2486483,11.35270247,0.030621238,0.030877224,-2.103423837,0.004751053,0.000215497,-2.82e-05,1.07e-05,4.83e-05,0.002903944,135.3749571,5165.549535,404.7505899,0.000899602,0.000162052,-37.34834472
9.872378653,410.4587319,20.55505937,-44.93161678,-9.550804729,3.481977687,-0.000104064,-8.86e-05,4.41e-05,-0.000111269,0.000109627,3.91e-05,368.0554608,4974.724455,507.9629474,-532.2069075,-306.789857,63.75473234
20.04650249,374.2886016,13.40784667,-46.18247625,-10.02544752,5.18638724,1.17e-05,0.000177227,0.000120352,-1.55e-06,-4.01e-05,-5.91e-05,683.8682348,4871.168627,506.0178215,-540.2471965,-309.8123167,75.635842
50.24646354,407.2646386,17.89206738,11.3261453,0.219334724,26.74645429,-7.31e-06,-1.46e-05,2.02e-06,-8.43e-06,-2.14e-06,-1.44e-05,1695.814971,5413.677174,583.2332653,72.67569217,-8.191457789,897.0855063
9.753672683,412.4535241,24.534591,-57.12007826,-10.38280558,5.324416885,0.000299036,0.000148957,0.000367256,9.72e-05,-0.000240544,5.16e-05,361.2852481,5001.999399,524.8971524,-640.5342833,-318.321962,82.77914378
20.0687932,405.9832528,17.19972644,-1.341690225,-2.02158054,9.634615136,0.422439339,9.724616815,2.130356259,2.58208675,2.053039317,5.176614054,820.2558423,5398.849435,405.6200156,16.25112202,12.94201693,487.8382324
21.05722277,341.8729145,40.49474554,81.99864016,15.84309317,10.31125174,-8.25e-06,0.000990653,-0.010277999,0.013191858,0.025923418,0.001043089,692.0158145,4095.703534,593.0377532,881.5739587,340.9805568,95.14510788
21.12662596,342.3326919,40.80657107,81.45399799,15.89982452,10.30283782,-0.03278542,-0.028189009,-0.000648614,0.002731239,-0.003755687,-0.031144523,691.8640483,4088.092934,593.6595449,874.2570015,340.2664202,93.3711074
32.44548962,413.6087279,17.48489847,-0.510977658,-0.473405545,16.54869944,3.254438324,-3.102558692,0.176070337,-0.035414596,0.135755086,-1.601243421,1084.619145,5383.161064,586.7951928,-12.38962228,-9.533329855,564.4300336
25.50237006,407.5161909,15.53839216,0.709521096,0.809666951,13.41154607,0.548520944,4.927456897,-0.540714785,-0.427697836,0.050446157,3.174345734,861.9808029,5327.955796,460.8108607,24.18113929,-0.543725089,477.1926092
21.34710715,380.2354607,21.68368968,48.97598898,11.24993183,5.959249789,3.05e-05,0.000128918,0.000135864,6.07e-05,8.22e-05,8.9e-05,702.2699385,4659.188575,481.6767915,599.7417758,348.4230687,109.3332668
36.11200528,366.1080167,15.0935147,0.751728316,0.923427006,11.15203681,-7.431338726,-0.754736226,-4.592017328,0.348258137,0.401806323,-3.70364811,1196.842248,4761.115548,484.9475562,2.2721868,2.577834264,511.0270855
38.51037986,341.603557,7.691968762,0.020329262,0.017639917,20.42890126,-7.86e-05,-5.32e-05,-9.61e-06,-3.36e-05,-3.4e-05,-9.27e-05,1231.996783,4491.334632,395.486488,-0.000233333,-6.94e-05,706.8896213
52.29718321,416.6056859,20.04131685,0.123198893,0.068549331,27.33346413,2.77e-06,-2.79e-05,-4.98e-08,-1.45e-05,1.11e-06,-1.26e-05,1774.939024,5517.175858,612.13106,-7.71e-05,7.1e-06,916.2882847
20.29474884,409.6722595,8.996560534,0.050266956,0.050759333,3.751391358,-1.44e-06,5.23e-06,-0.000152087,-26.5367251,2.09389826,-2.63e-06,694.5999935,5072.269829,495.6205422,0.069426827,-0.223251825,162.7424246
52.30827031,424.5581438,15.69257911,0.018032521,0.019030596,27.3267102,-1.39e-06,-2.49e-05,1.72e-05,-0.123207423,-0.0032692,-2.05e-05,1784.564181,5649.945785,595.9015237,-0.015207777,-0.010176678,925.0648839
19.82302397,409.6253337,8.435398554,0.079573718,0.078024396,3.719466201,6.21e-06,3.1e-05,-9.59e-05,-28.50333617,2.026166771,1.28e-05,675.2990206,5069.991907,487.3347695,0.094240749,-0.357403925,162.0390503
8.288351396,411.9259559,9.79714794,0.03234556,0.034471597,2.096808682,2.13e-06,-4.26e-06,1.52e-07,5.66e-06,1.12e-06,-1.64e-07,340.3219702,5189.804953,502.3511575,1.63e-06,2.3e-05,39.5679846
51.7337177,424.7221298,15.2906207,0.011744612,0.010260499,26.85437518,1.96e-05,0.000114503,0.001602825,0.657484484,-0.005279997,6.12e-05,1757.814069,5643.42293,592.6424858,0.240823223,0.421562078,904.904736
27.32561903,409.5271997,15.4800356,-0.512275749,-0.471428264,12.88924701,1.465953593,4.657635876,0.985670596,0.586891508,0.090930092,3.676345884,939.6691228,5322.931903,518.814195,-11.38741914,-1.615193293,467.3636615
48.90464347,414.3625042,20.08758744,0.022420215,0.003914932,25.30677919,-0.000187314,-0.000110179,0.004518761,4.282897078,0.211114252,-0.00013445,1656.814122,5431.48313,588.6732181,-0.12430087,-0.287893927,839.482969
25.88924736,406.4445024,14.82006744,-0.772169994,-0.524793167,12.94764109,0.731006506,-5.388118377,0.795699638,-0.372695985,0.037709627,-2.88173397,890.2398325,5201.586373,449.8944286,-17.66563219,0.701850876,472.6313583
32.1920273,267.5941854,26.59056896,0.013175951,0.02767293,6.372391152,-8.69422584,-0.010806101,-7.862663798,0.006577699,0.004805106,-2.900363009,1128.14713,2879.301358,334.7919357,0.267296603,0.043940723,431.8738727
52.2735022,417.26502,19.71349142,0.070158019,0.041800537,27.31387529,4.62e-06,-2.07e-05,-2.57e-07,-1.09e-05,2.46e-06,-9.53e-06,1776.132124,5528.274841,610.9270253,-6.11e-05,1.36e-05,917.552302
24.6133051,409.2009417,15.31908394,-0.68033598,-0.803698103,13.14715515,0.423639834,4.411167223,0.615748345,1.016280345,0.047918911,3.296261192,843.6101119,5178.039499,384.6469115,-37.81849732,-8.676617607,449.8270847
42.38763751,416.5901135,17.25297892,0.051139594,0.05587963,21.59610969,0.000268414,0.000117685,0.003724361,-0.690750141,-0.321185931,0.000183708,1406.74495,5401.927029,567.1386464,0.314346501,0.778864442,691.1466543
48.64177995,400.1962462,16.72439637,0.134131434,0.15277638,25.96648251,1.01e-05,-1.99e-05,5.18e-07,-8.84e-06,8.69e-06,-4.74e-07,1632.977594,5300.174803,560.6457437,-4.87e-05,5.5e-05,872.372867
38.41498595,328.8800964,24.16430875,0.038624855,0.041100927,17.2800993,0.27058097,-0.386370797,4.332897773,0.010187425,0.01051926,-0.066681488,1279.80411,4017.416145,486.4163598,0.11820959,0.420615726,528.7735584
36.96090263,320.8138026,12.77267154,-15.29525621,-0.101353839,19.26681644,-3.56e-05,-6.34e-06,1.77e-05,-8.31e-06,-2.74e-05,-7.64e-05,1174.396306,4224.011813,401.7252068,-103.7989085,8.142037397,664.6461606
39.1052175,341.5938001,12.71123894,0.018580447,0.015548458,20.55490134,2.76e-06,-3.07e-05,-0.00012347,0.329354633,-7.332502316,-4.1e-05,1262.088959,4481.716086,431.4727894,-0.005837765,-0.00050359,708.6622645
47.1644164,391.3264867,16.35683908,0.016916539,0.017363174,25.07931926,-6.388834772,0.010437236,0.173809645,9.1e-05,7.79e-05,-1.650710389,1573.4727,5179.245522,538.5298764,0.003466085,0.00660715,848.1222294
31.09360225,409.6041852,16.72558782,1.694030797,2.777071997,12.9965689,2.56366479,-4.793659347,-0.55098347,0.920266356,0.459751988,-2.394399111,1065.216478,5225.933382,555.4483159,49.75460369,85.66623709,457.7950382
9.039383313,407.7945578,19.23264563,-21.50881902,-7.714883117,0.72268805,-1.94e-06,1.66e-05,-1.66e-05,1.37e-07,8.93e-07,9.65e-06,344.7091009,5013.84465,627.7883785,-272.1119085,-250.133836,24.69626155
17.64032405,440.888438,15.83792669,16.04014834,-3.632232101,25.47117857,0.81905698,-0.305149008,1.676660605,-2.506321611,4.514543997,7.569712656,852.2097894,5331.124802,445.9792011,-15.79079238,28.46105662,504.6066698
35.25708005,307.5461082,10.37046497,0.094332875,0.079963428,17.28404563,3.55e-05,1.58e-05,0.001437526,0.571857794,-20.52758917,-1.81e-05,1090.865737,4004.430193,358.5466459,-0.011069342,0.019733503,606.2975401
44.50739748,378.2109167,13.25980118,1.250108255,1.32732749,23.62385851,-0.000154136,-5.58e-05,-4.55e-07,-3.76e-05,-6.3e-05,-9.52e-05,1472.162125,5010.648651,499.130837,-0.000188042,-0.00026677,813.2692144
17.29190037,436.8180053,31.50345423,22.94060372,4.817091861,24.47410007,0.773777735,-0.786378442,1.389731541,-2.995034865,-1.234628875,7.025897597,846.0666645,5273.977687,445.176554,12.96610023,-5.374921993,497.3809858
39.32519477,348.2662178,22.42440258,0.034315957,0.03755207,18.14442239,0.304253008,-0.429950758,-3.665720149,-0.009956756,-0.008764359,-0.077095041,1311.037662,4351.655185,516.5879911,-0.129531243,-0.360108564,558.2711363
26.53599713,408.6674956,15.26473901,0.020797793,0.019219702,12.79521339,0.980491068,-4.932366516,-1.205853026,0.0014605,0.000824619,-2.921990807,912.5183811,5327.109392,503.7981104,0.003639812,-0.032295632,469.2413866
39.41352556,343.8122147,12.86302682,0.018187749,0.013589171,20.76327551,1.15e-05,4.34e-05,-2.18e-05,0.313135098,-6.632834931,5.62e-05,1274.543138,4512.786472,436.343118,-0.006097523,-4.46e-05,715.0949772
35.57440031,311.2702847,10.6265168,0.097781585,0.067533429,17.65378674,9.15e-05,4.59e-05,-0.00092164,0.542293916,-18.95046466,5.6e-05,1107.400807,4056.189259,366.2116227,-0.011476639,-0.010063915,617.8774397
32.14679324,267.4498691,26.50163609,0.016297908,0.024813119,6.316013148,8.714088465,-0.009169136,7.879887991,-0.006319886,-0.005023748,3.066611842,1102.942474,2880.319303,334.8061107,-0.266674004,-0.033632329,419.4726489
36.62782082,320.2977117,12.49565868,0.04937896,0.030300559,18.55525052,4.17e-05,-7.33e-05,8.28e-06,-1.95e-05,3.31e-05,-3.37e-05,1159.80608,4181.720385,394.9249361,-0.000211884,0.00024996,649.2201712
25.88682242,406.4500346,14.85578002,0.843245345,0.652777558,12.94374749,0.730960967,-5.386754173,-0.788874628,0.83491471,0.050682886,-2.882919287,890.3178555,5201.586685,449.9095978,17.72756639,-0.733290581,472.5373887
