ε11,ε22,ε12,ɣ13,ɣ23,κ11,κ22,κ12,A11,A22,A33,A23,A13,A12,B11,B22,B33,B23,B13,B12 ,D11,D22,D33,D23,D13,D12,K11,K22,K12
1,1,0,0,0,0,0,0.000945946,51.78088419,419.9320224,18.0745426,-0.211318882,-0.210874573,26.88065672,7.54E-06,2.46E-05,-0.000166108,0.271803461,-0.022862711,1.50E-05,1777.220402,5576.617694,602.7418248,-0.029337691,-0.023269172,919.8941927,7.795710714,48.11264835,-7.52E-05
1,0.995405405,0,0,0,0,0,-0.000135135,52.35099901,424.0083546,16.06440588,0.018621563,0.019275999,27.38644182,-4.11E-06,2.54E-05,1.95E-05,0.130862204,-0.001016832,1.10E-05,1784.945769,5640.803388,597.3604687,0.009247953,0.005666683,925.7749761,7.42E-05,-0.000480344,-0.000203047
1,1,0,-0.02972973,0,0,0,0,49.83049621,418.5028312,17.97385005,-0.294710106,-0.365403713,25.52325896,0.000169384,0.000183076,-2.55E-07,9.72E-05,8.03E-05,0.00017695,1640.945849,5539.846239,602.6500627,0.00063513,0.000535154,849.0307768,7.315640552,37.8323674,0.452416079
1.251351351,1,0,0,0,0,0,-0.002297297,37.96428847,332.9827378,12.11892783,0.02679764,0.019134323,19.74424592,5.21E-05,-1.01E-05,-0.000549512,-0.212581785,10.24727013,3.79E-05,1215.107334,4361.049951,412.6632053,0.008628569,0.001625455,683.4729005,-2.19E-05,-1.27E-05,-1.73E-05
1,0.997837838,0,0,0,0,0,0.000945946,52.11181207,422.0611787,17.12771092,0.018946879,0.018902232,27.27997612,-7.49E-06,-1.59E-05,0.000135277,-0.266932522,-0.00205418,-9.08E-06,1773.193329,5601.584976,598.5787424,-0.05333241,-0.069086937,917.6860681,-0.000459271,46.8490178,-0.337342191
1,1,0,0,-0.005405405,0,-0.002702703,0,34.6438405,386.4861215,16.8373852,0.030624358,0.030452863,11.86706074,-8.073674757,0.528850782,-2.861092723,0.006020634,0.00596926,-2.600983645,1201.106871,4963.308613,530.7144789,0.152438157,0.1696159,502.9858051,37.41991395,43.32725641,0.312762585
1.15472973,1,0,0,0,0,0,-0.000540541,42.21805146,362.5159813,14.15470646,0.016133426,0.015070266,22.49661602,2.56E-07,5.18E-06,5.28E-06,-0.026441724,1.753006389,2.12E-05,1385.166995,4775.286809,477.6633944,0.001583282,0.000139364,768.6500286,3.84E-05,-2.41E-06,1.80E-05
1.385135135,1,0,0,0,0,0,-0.00472973,34.51706473,298.0687635,9.748637672,-0.056142327,-0.042991723,16.06114012,0.000170777,4.61E-05,-0.003946935,-0.458880561,24.45118721,0.000130157,1051.293035,3875.394957,340.297297,0.028661316,0.057503482,574.8399607,-0.000111274,-2.30E-05,-6.71E-05
1.028378378,1,0,-0.017567568,0,0,0,0,50.31662741,408.7940879,17.32170047,0.037533734,0.040206485,26.62706089,3.77E-06,6.00E-06,-1.90E-07,3.20E-06,4.06E-06,7.57E-06,1694.566294,5422.698289,580.1354336,1.81E-05,1.43E-05,895.7973576,7.81631312,7.23E-08,0.012821534
1.243918919,1,0,0,0,0,0,0.002162162,38.23569044,335.0949767,12.2640475,0.02501838,0.019121703,19.94142617,9.40E-05,-1.55E-05,4.81E-05,0.377162302,-9.520950488,2.99E-05,1226.428715,4390.684721,417.2678737,-0.004115516,1.14E-05,689.6854537,-2.87E-05,1.67E-05,-6.02E-06
1,1,0,0,0,0,-0.001351351,-0.00027027,40.86607258,409.10833,17.83067458,-0.154560544,-0.26265138,19.22710299,-5.45363979,0.473546819,1.163594821,0.101594074,-0.014683276,-1.326300746,1364.76796,5233.923478,580.2978428,-7.194153627,-9.56622598,619.1407874,0.00014584,0.00144047,0.000793155
1,1,0,0.025675676,0.025675676,0,0,0,46.7729696,415.5248632,16.89436779,-2.109743571,-0.741972287,22.75770596,3.78E-06,-1.38E-06,4.62E-06,6.79E-06,9.62E-06,5.67E-06,1444.844008,5431.318704,583.3844782,-53.11804424,-73.21229681,707.079323,7.166930063,47.08247067,-0.710285342
1,1,0,0,0,0.006891892,0,-0.002027027,25.96185268,406.657075,14.80093642,0.852275738,0.601575888,12.86642703,0.783178707,5.360735169,-0.830584101,-0.341736383,0.043935117,3.348517912,896.8484659,5204.369561,454.1813787,17.40585483,-1.214781935,470.8867775,0.000340318,0.000260959,0.000300639
1,1,0,0,-0.001351351,0,0,0,52.34637746,420.448829,18.08337934,0.018777181,0.018722071,27.39372839,3.89E-07,7.43E-08,1.91E-07,2.96E-08,7.39E-08,2.65E-07,1781.470366,5581.776291,604.9418432,-8.26E-07,2.40E-06,923.1227291,7.716162619,48.18381029,0.020822284
1.199324324,1,0,0,0.013513514,0,0,0,40.06921856,348.3603471,13.08056743,0.017989492,0.018645973,21.18452731,-1.05E-06,1.22E-05,-2.48E-06,8.24E-06,-8.41E-06,1.40E-05,1300.839871,4576.612952,446.2921455,-0.000353897,0.000204828,728.7555193,0.00048694,31.44977245,0.04511237
1,1,0,0,0,-0.009189189,0.013513514,0,32.33940356,261.3680883,31.44473887,0.098733703,0.059481952,14.09622687,0.275154174,-0.412271657,6.0444313,0.01971684,0.01004137,-0.066249493,1068.711733,2522.835127,413.3211887,0.049851242,0.25061093,393.4539597,0.002503097,0.003417773,0.002960435
1,1.003513514,0,0,0,0.009648649,0,0,25.1831463,405.5150134,16.58570055,0.028082821,0.033856463,12.96550985,0.552826557,16.79837814,1.768786708,-0.005358832,-0.007109454,10.8071658,866.6550472,5179.571102,440.3939772,-0.017839989,-5.31E-05,471.0352696,3.84E-06,0.000118248,6.10E-05
1.147297297,1,0,0,0,0,-0.002027027,0,42.54963917,356.473255,14.93223707,0.017177051,0.017520835,22.21047063,-1.677879787,-0.537310549,-1.18989408,-0.000570985,0.000269999,9.624522358,1399.019371,4705.964631,479.9739458,1.244603233,1.301823707,765.4681756,0.000296082,-1.65E-05,0.000139768
1,1,0,0,0,0,0.007432432,0.001486486,33.00242521,311.8797796,21.38454869,-1.076567187,-2.139802195,7.53395092,8.554575841,0.266268804,4.094789133,0.322531019,0.730735552,3.572280152,1111.915186,3708.015295,406.744206,-192.8882334,-89.38071298,383.7916658,0.010761733,-0.012707808,-0.000973038
1,1,0.178378378,0,0,0,0,0.000405405,21.21638804,356.6814722,32.66615031,70.95936104,13.88338333,8.374671491,0.372329772,-0.182132191,6.470220556,7.622821284,3.300776809,0.055778264,692.7892016,4331.606298,548.2000693,788.3624806,338.4035149,97.25944501,-2.17E-05,-4.27E-05,-3.22E-05
1,1.01,0,0,0.05,0,0,0,43.41833985,407.5740679,18.96193849,0.034932076,0.04898933,20.93847502,-1.68E-06,-1.66E-06,1.48E-06,3.26E-07,-7.16E-07,1.12E-06,1470.1698,5289.884349,577.1248762,0.000358041,0.000523392,706.7238947,-9.71E-05,46.20166159,0.032607189
1,1.009189189,0,-0.047297297,0,0,0,0,50.13777038,412.4673441,21.76823642,-0.004078949,-0.008276262,26.38738537,0.000257888,0.000309413,1.79E-05,0.000166851,0.000138099,0.000273489,1694.064867,5436.04787,618.5753759,0.000989451,0.000831481,875.6112993,7.711095016,0.000939285,0.120771554
1,0.985675676,0,0,-0.031081081,0,0,0,28.82689887,416.9387768,6.82224317,0.050626026,0.051915928,10.89417662,7.10E-06,-1.35E-05,-1.82E-06,-2.80E-06,-5.92E-07,-1.36E-06,990.2155076,5368.118882,482.2503566,-0.000238016,-6.78E-05,459.4659774,-0.000134784,47.51601425,-0.153622486
1,0.983648649,-0.114864865,0,0,0,0,0,20.04042029,354.2030238,18.22724677,-59.60213932,-11.19167746,7.774542818,-3.16E-05,-5.73E-05,-0.000120186,-8.85E-05,2.27E-05,-9.20E-05,693.2071547,4675.399741,471.3921146,-691.1850812,-345.7022519,113.2898477,-0.000168511,0.000551895,0.000191692
1,1,-0.124324324,0,0.039189189,0,0,0,21.87552001,371.065832,24.6508996,-55.71700228,-11.50622022,8.076781123,-0.001262812,-0.001121411,0.003939017,-0.002871609,-0.00594575,0.001165922,732.1202306,4628.13511,505.6888991,-643.5599303,-323.6373537,147.0188735,1.67E-05,43.45776036,-3.870075091
1,1,0,-0.018918919,0,-0.006432432,0,0,26.02863757,410.6648631,13.57030848,0.113751029,0.115637111,13.31123896,0.850502671,-4.605557896,-2.120043054,0.044295274,0.045168666,-2.97941681,886.272693,5256.301737,418.7413562,-0.024624137,0.006127715,462.3384051,7.708074563,-4.59E-07,-0.016591421
1.221621622,1.00027027,0,0,0,0,0,0,39.18048398,356.1911871,12.75791914,7.310581068,6.613246131,27.23087475,8.15E-05,-2.15E-05,1.62E-06,-1.23E-05,3.27E-05,-1.01E-05,1264.107354,4479.976593,431.7944246,-0.000140821,6.90E-05,709.8937432,30.61520729,30.87491224,-0.377608681
0.976351351,1,0,0.027027027,0,0,0,0,6.046523071,410.0883113,15.92789754,0.027089543,0.027262521,0.15053473,3.18E-06,1.66E-06,6.29E-07,5.69E-07,2.76E-07,4.68E-07,199.2138183,5068.839924,537.6700962,1.47E-05,1.23E-05,-0.282428563,5.77966118,40.17497832,-0.001096783
1.169594595,1,0,0,0.008108108,0,0,0,41.46466036,357.6813628,13.78397578,0.015552469,0.01423206,22.04926563,1.53E-05,8.56E-07,5.52E-06,9.40E-06,2.44E-05,1.69E-05,1355.822048,4707.500165,467.019303,-0.000661839,3.29E-05,755.1472021,-0.008745098,32.27290262,-0.099626897
1,0.990540541,0,0,0.014864865,0,0,0,37.56955703,421.7672361,12.90732492,-0.312930399,-0.429794874,18.55471807,1.24E-06,-5.76E-05,-9.00E-06,-2.89E-05,-4.40E-06,-2.47E-05,1304.203763,5532.500063,565.5198297,-0.000466743,-4.09E-05,679.1318002,0.001822265,48.1386575,0.781613449
1,1,0,0,0,0.009648649,-0.014189189,0,31.60963228,255.5415128,32.19982573,0.199071012,0.039223041,13.82980825,0.278118512,-0.191912958,-6.446555561,-0.038073678,-0.005686981,-0.013740146,1044.258221,2348.271542,402.1793217,-0.063142226,-0.219826663,380.2732045,-0.000396745,0.001567641,0.000585448
1,1,0,0,0.014864865,0,0,0.001486486,44.96475762,416.8977045,17.75990186,-0.267130905,-0.282560548,22.63841656,0.191652761,0.127970912,-0.002047667,0.698792022,0.469470967,0.158684329,1558.356537,5510.381091,590.6196561,-0.184344126,-0.307805425,806.2470068,8.735455935,50.81406936,2.419026921
1,0.980810811,0,0,0,0,0,0,23.01365829,409.0312602,1.685246123,0.56328233,0.575754415,1.86523502,1.12E-06,1.85E-05,-1.22E-06,-7.51E-06,-4.61E-07,-2.13E-06,795.1935234,5193.014616,385.6196186,-0.000228086,-5.86E-06,134.5466167,-6.63E-07,0.00020779,0.000103564
1,0.981621622,0,0,0,0,0,-0.004459459,21.44771685,409.4425623,5.588200015,0.033929701,0.03450086,2.429064976,1.53E-05,0.000112328,2.85E-05,51.77014727,-1.498372324,0.000111617,739.5634177,5065.932807,471.9553561,-0.19139372,0.0133004,155.3557258,-0.00029102,0.000949931,0.000329455
1.072972973,1,0.083783784,0,0,0,0,0,46.9330528,380.3106114,20.97135866,31.67737465,0.763629595,26.99150932,5.85E-05,3.46E-05,2.54E-05,5.58E-05,2.70E-05,4.34E-05,1570.948638,5094.548917,569.8240191,207.4024555,-21.81795559,860.6329955,34.97548375,35.1127131,6.479677853
0.887162162,1.007972973,0,0,0,0,0,0,2.349127214,438.98573,14.54626741,0.009830482,0.011778306,-1.758307796,9.73E-05,0.000123844,-8.26E-06,-0.000125784,-8.43E-05,0.000524342,86.85542906,5586.401281,464.7689861,0.00090644,-0.000377628,-23.66801773,-0.042802914,46.95862405,1.178181339
0.991216216,1,0,-0.024324324,0,0,0,0,27.86134746,415.7722746,17.31671826,0.027435469,0.027575597,14.18523835,-1.00E-06,-1.63E-06,1.77E-07,3.73E-07,1.10E-06,3.37E-06,907.6899575,5352.273637,588.5809161,-5.16E-06,7.70E-06,441.4768329,6.780304129,38.57121611,0.008539544
1.09527027,1,0.112162162,0,0,0,0,0,45.32258372,363.6674163,23.52294638,38.96244082,1.123319954,26.13222702,2.81E-05,8.57E-05,-7.32E-06,2.00E-05,-8.11E-06,5.96E-05,1513.142719,4922.312437,570.1767643,262.4808508,-27.10844147,845.695563,0.001012106,0.000626224,0.000819165
1,1,0,0,0,-0.006891892,0.010135135,0,35.99295531,295.691852,27.69566147,0.028525506,0.042347692,15.78566832,0.260810809,-0.296835591,5.435664892,0.010833112,0.010415188,-0.042532919,1196.572793,3329.971821,346.0813232,-0.898592049,0.409994007,469.130891,0.011022021,-0.000477463,0.005272279
1,1,0,0.006756757,0,0,0,0.000675676,52.27857748,420.4093559,18.08071567,0.018819292,0.018755555,27.36473922,2.22E-05,3.09E-05,0.000125182,0.189355492,-0.02280326,2.46E-05,1778.574402,5579.250035,603.8999504,-0.017037055,-0.008289291,921.4856672,7.742676233,48.14480655,-0.013932387
1,1,0.045945946,0,0,0,0,-0.001486486,36.33564145,406.6558266,17.98467734,23.51552095,5.485054975,16.33233846,5.524255956,3.68964894,-18.81801106,28.64871359,27.65295552,4.19991074,1226.963255,5230.690391,550.9626291,257.985194,153.6358052,529.2979504,2.46E-05,1.81E-05,2.13E-05
1,1,0,-0.048648649,0,0,0,0,48.04338929,413.4604976,17.24695019,0.020642587,0.019282635,22.15855679,3.13E-06,5.71E-06,4.77E-06,7.04E-06,9.20E-06,7.53E-06,1180.58596,5342.049728,579.2742674,-6.85E-06,8.23E-06,557.0757671,7.139818017,37.83974396,-0.005356651
1,1,0,0,0,0.00872973,0.012837838,0,25.27166364,260.5109312,24.10528195,-1.975165157,0.203489744,5.716218514,0.565714539,0.023257003,9.36553078,0.555706365,-0.326853213,0.210417925,867.6614813,2698.052761,-52.72091675,-2.292030253,-2.524535894,428.4451867,36.24264628,35.71674819,-12.35003113
1.147297297,1,0,0,0,0,0,0.000405405,42.61132613,364.9810978,14.32562138,0.016278806,0.014521883,22.72078543,2.70E-05,1.67E-06,-0.000157688,0.09785232,-1.279267769,5.77E-06,1400.438716,4809.918394,483.1546924,-0.001566162,-0.00013277,775.6237012,0.000127275,1.11E-05,6.92E-05
1,1,0,0,-0.013513514,0,0,0.001351351,47.62633624,418.8762395,17.73154019,0.03412542,0.032926759,24.78949849,0.000124489,9.77E-05,0.000136854,0.560034719,0.319263458,0.000100108,1615.979102,5535.894318,593.6280523,-0.21815951,-0.567345325,842.4956187,7.760634311,47.67812509,-0.009968643
1,1.00472973,0,0.032432432,0,0,0,0,51.24454579,416.06568,20.03029669,0.017823642,0.015607541,26.75438593,0.000118993,0.000160108,4.11E-06,8.51E-05,6.11E-05,0.000139353,1736.059304,5507.94722,612.3574424,0.000492514,0.000379332,900.0784067,7.534533972,0.003105619,-0.023048198
1,0.982027027,0,0,0,0,0,-0.004324324,21.53850274,409.3428368,5.879776661,0.033586666,0.033777967,2.475227551,1.77E-07,0.000110047,-4.15E-05,49.89436242,-1.479156244,0.000127676,741.7971981,5063.309728,473.2859346,-0.180418106,0.014364387,153.6091357,-1.86E-05,4.38E-05,1.26E-05
1.229054054,1,0,0,0,0.006432432,0,0,39.11430689,339.4004422,13.24429109,0.02203259,0.018001009,20.35526064,-10.35216366,-0.144202029,-0.250386721,0.001839255,0.000114343,-4.402509351,1256.189174,4449.084672,417.5620739,-1.378447717,-1.455484904,702.5428732,-4.92E-05,0,-2.46E-05
1,1,0,0.027027027,0.027027027,0,0,0,42.54691298,415.2754321,16.79991727,-2.236479948,-2.499811007,20.81863355,6.35E-06,1.23E-06,4.77E-06,3.23E-06,7.91E-06,5.72E-06,1437.975397,5426.612601,582.0522806,-55.37089346,-75.33633509,702.6006331,7.203287088,47.00593583,-0.759178918
1,0.998648649,0,0,0,0,0,0,52.37612182,421.5556967,17.50419564,0.020307032,0.019855533,27.43462626,-2.82E-07,-1.82E-05,6.44E-08,-9.38E-06,-9.39E-08,-9.46E-06,1783.097593,5599.885001,602.8165595,-4.29E-05,-2.68E-06,924.6105337,7.680529229,48.26610698,-0.000316901
1,1,0,0,0.043243243,0,0,0.004324324,34.10352741,402.4045533,14.92577898,0.030636053,0.030947383,12.21840042,-3.42E-05,-0.000306702,-3.10E-05,2.265940016,1.52126068,-0.000258534,1198.381444,5174.296396,526.025314,-0.282895058,-0.317575965,494.7015395,0.000146272,44.870798,-0.026065045
1,1,0,-0.032432432,0,0,0,-0.003243243,38.08060606,412.9481376,16.58052571,0.02519588,0.025434913,17.75479979,0.00049257,0.000338492,-3.38E-05,-0.925018661,-0.578693762,0.000360085,1276.128393,5310.417954,548.1724883,0.142864748,0.250044694,586.2825857,7.757373793,4.27E-05,0.000289901
1,0.988108108,0,0,0,0,0.011486486,0,33.80588009,262.1927246,23.05418906,-0.034116833,0.020611982,5.122961696,8.139697451,-0.933183428,7.986315431,-0.014181011,-0.00945813,2.096135593,1177.983999,3090.889943,357.5236284,-0.341336092,-0.060667677,441.2650953,-1.06E-05,0.001790693,0.000890027
0.916891892,1,0,-0.037837838,0,0,0,0,3.015632143,425.9872897,-2.288590413,0.000351197,-0.00044999,-2.078278864,3.21E-05,-7.63E-05,-0.000100366,-1.31E-05,4.52E-05,0.000147199,99.61919536,5116.580664,65.66245031,-0.000288972,0.000508866,-46.66965187,4.985364816,-1.22E-06,0.000605993
1.050675676,1,0,0,0,0,0,-0.001351351,48.60379091,400.1564608,16.75334625,0.140073203,0.160289208,25.97141367,-5.99E-05,2.86E-05,0.02379307,-0.131670889,1.548639469,-1.09E-05,1631.608676,5298.003777,560.0445471,-0.095948243,-0.101075757,871.202264,-0.000104707,-0.000149161,-0.000126934
1.065540541,1,0,0,0,0,0,-0.001081081,47.5815869,394.4785139,16.3565879,0.171237364,0.240762609,25.55663241,-3.34E-05,-2.33E-05,0.028298597,-0.085354099,1.608730993,-2.46E-05,1592.238202,5218.595641,547.8446865,-0.093260071,-0.096283193,856.218549,0.000216996,5.02E-05,0.000133595
1,1,0,0,-0.001351351,0.000459459,0,0,40.90676078,417.1643196,17.97758308,0.01700575,0.030162735,21.30376096,5.280546044,1.627681518,0.019605544,-0.007775328,-0.014146776,2.902643108,1364.295794,5454.49818,599.7819237,-0.094314716,-0.162220554,698.9599018,7.653164172,47.80456891,-0.021977992
1.110135135,1,0,0,0,0,0,-0.00027027,44.72237167,377.7642332,15.21432659,0.016076766,0.016521056,23.87818208,2.04E-07,9.82E-06,-0.000279278,-0.014216341,0.662047955,1.63E-05,1481.918619,4989.392957,511.6879167,0.001611118,0.000623978,811.3488797,-0.000207848,-0.000112624,-0.000160236
1,1,-0.077027027,0,0.032432432,0,0,0,24.25887842,389.0117676,19.34762394,-38.81615732,-9.377614766,8.150091379,0.003679645,0.001748038,0.032190572,0.047317789,0.041264549,0.000256611,807.8957514,4938.219393,531.8283605,-441.7932284,-261.8156779,228.4792195,-0.004623345,45.41551968,-2.74920898
1.050675676,1,0,0,0,-0.004594595,0,0,42.877373,399.2721275,17.11522635,0.485498422,0.619726249,23.37590907,10.74000062,-1.159712492,0.243766774,-0.200348208,-0.262441037,1.763676068,1349.371176,5235.025266,552.5438792,-1.373594346,-1.886024538,736.5905585,-0.002147632,2.58E-07,-0.001073687
1.006081081,1,0,0,0,-0.007351351,0,0,25.80091117,410.0311991,15.46031863,0.020518071,0.02064265,13.42480373,4.426040012,-3.698199547,-1.168235016,0.001832909,0.001899694,-1.91946391,870.4922918,5334.093117,490.1616197,-0.008819005,-0.023497381,464.9036168,-0.000421725,-4.45E-05,-0.000233125
1.117567568,1,0,0,0,0,0,0.000135135,44.2808451,375.1436178,15.03274365,0.015902733,0.015203559,23.64215514,-1.99E-06,2.15E-06,1.77E-05,0.033455336,-0.355020867,1.36E-05,1464.923637,4952.647376,505.7979593,0.000240436,0.000649165,804.087096,7.35E-05,-8.58E-05,-6.12E-06
1,0.993783784,0.121621622,0,0,0,0,0,20.34316838,370.2555891,22.14006378,57.5306582,11.74998649,6.350551589,-3.25E-06,0.00012455,4.86E-05,9.16E-05,0.000134778,-4.11E-05,695.3751218,4606.729961,487.5512461,676.4440093,348.5116691,111.1196107,0.000159597,0.001508233,0.000833915
1.206756757,1,0,0,0.014864865,0,0,0,39.74404752,346.0968836,12.90805793,0.017800227,0.015678504,20.96828384,3.05E-05,5.85E-06,-2.09E-05,-6.85E-06,-2.91E-06,1.99E-05,1287.878838,4544.884956,441.2728468,-0.000675795,-0.001285217,722.3270156,0.000214793,31.25715351,-0.120523185
1,1,-0.162162162,0,0,0,0,0.004459459,21.90475221,361.5938366,30.28532118,-66.4927118,-13.12137778,8.803199892,0.939742096,2.698663207,14.79789669,-16.05210367,-7.30131311,0.453056849,736.5428583,4442.001812,535.1416026,-730.9241192,-325.5103304,147.8103232,0.00685638,0.183034002,0.094945191
1,1,0,-0.013513514,0,0,0,0.001351351,51.76505765,420.0996316,18.04335322,-0.028793619,-0.031445964,27.04005678,-9.98E-06,4.59E-05,0.001333519,0.370797546,0.00090786,5.54E-06,1762.407592,5568.139185,599.9993323,-0.068222163,-0.097121995,911.6242543,7.892255795,46.6129845,-0.530552345
0.924324324,1,0,0,0.036486486,0,0,0,3.426605911,426.2734578,6.445519822,0.080358144,0.067185223,-2.62113018,-0.000308654,-4.66E-05,2.54E-05,1.35E-05,-0.000114893,0.000511771,148.3379769,5189.770958,228.4128608,-3.23E-05,-0.000166115,-42.11414852,0.001827789,51.24241998,0.140570598
1.221621622,1,0,-0.017567568,0,0,0,0,39.13233235,341.5516373,12.66796787,0.01893783,0.015369968,20.56242135,-7.28E-06,-3.14E-05,-7.12E-06,1.78E-05,2.09E-05,4.27E-05,1262.817202,4480.374707,431.5010702,-4.72E-05,-0.00013712,709.7711752,7.459150134,0,0.005943548
1,1,0,-0.032432432,0.032432432,0,0,0,41.80724843,414.2631584,16.42733034,2.797581304,2.816169657,20.10320805,3.86E-06,4.34E-06,-3.08E-06,6.12E-06,7.50E-06,9.33E-06,1411.860671,5406.762818,576.6358922,64.6900405,83.39239117,685.2683314,6.98496132,46.8603314,0.684166735
1,1,0,0,0.001351351,0,-0.000675676,0,43.70023193,415.0725525,18.07897198,-0.003080088,-0.017966535,21.57147479,-4.110314101,0.798019251,-0.49353887,-0.007719099,-0.016162482,-0.474898498,1482.581716,5387.080219,599.0936429,-0.127381996,-0.161019099,707.5757859,7.718466675,33.33529633,-2.979217531
1,1,0,-0.022972973,0.022972973,0,0,0,46.74731369,418.4103884,17.0410569,0.472629453,0.72411014,24.35338877,-8.88E-07,2.61E-05,1.10E-05,5.97E-06,-1.02E-05,-1.72E-06,1459.423181,5440.461062,586.0491728,48.64680426,68.66479055,716.4357936,7.286012055,47.1999987,0.663230508
1,1,0,0.033783784,0,0,0,0.003378378,37.35985134,412.3357612,16.49362825,0.0252304,0.025141664,17.13043478,-0.000244722,-0.000523833,-1.55E-06,1.725135754,1.240130812,-0.000216472,1253.27123,5293.894878,545.033491,-0.220224823,-0.310899978,568.9745994,7.800267239,2.47E-05,-0.000199265
1,0.983243243,0,0,-0.039189189,0,0,0,23.8486485,413.4304274,2.386298896,-0.154102911,-0.066063857,6.478550592,-4.29E-07,6.05E-06,1.47E-05,7.24E-07,1.04E-06,-5.42E-06,839.0278305,5315.833529,397.6274848,0.000575026,0.00039307,344.6550554,0.002462368,47.2399779,1.640479621
1,0.991351351,0,0.012162162,0,0,0,0,28.74148773,419.748172,13.79252865,-1.160249304,-1.679292735,14.43779888,8.19E-05,0.00010353,1.47E-05,6.05E-05,4.85E-05,9.31E-05,1066.662827,5457.897665,582.4828112,0.000364006,0.000316835,513.4793669,6.113779314,46.45854358,-5.263228358
1,0.993783784,0,0,0,0,0,0,52.20741043,425.0688546,15.31671453,0.005462544,0.006774165,27.22121348,-4.94E-06,-6.65E-05,2.39E-07,-2.88E-05,-3.34E-06,-3.52E-05,1783.784551,5659.045205,594.529288,-0.000204611,-4.86E-06,924.2126474,-3.47E-07,-0.00062471,-0.000312528
1,1,0,0.021621622,0,0,0,0,51.44288505,419.9787945,18.07148116,-0.056174715,-0.059520557,26.87246236,6.06E-05,7.79E-05,-3.61E-06,3.70E-05,2.89E-05,6.82E-05,1752.029041,5575.414673,605.0528701,0.00024433,0.00018568,910.5707085,7.562078911,37.82944331,-0.005759652
1,0.992567568,0,0.008108108,0,0,0,0,36.13647615,419.9572594,14.60374888,-0.000900589,-0.033672426,17.63385906,-2.77E-05,-7.48E-05,5.47E-06,-3.26E-05,-1.05E-05,-5.26E-05,1187.546856,5497.975781,590.0945991,-0.000158258,-5.13E-05,596.5775652,7.212467728,-0.000748526,-0.512826018
1,1,0.027027027,0,0.017567568,0,0,0,45.58772882,413.8215866,17.95958449,13.52891855,1.487481305,22.16846208,-1.72E-06,-2.28E-06,2.07E-06,1.66E-05,3.89E-06,5.11E-06,1434.563089,5413.268302,581.6606241,136.0053755,77.4707997,698.2632055,7.261335653,47.11711588,2.101134823
1,1,0.027027027,0,0,-0.005972973,0,0,26.47384828,407.4038133,15.24756488,12.23035233,0.807797314,13.01527682,0.900307351,-4.998592913,-39.57819134,8.683184046,2.102573562,-2.9097789,910.1257375,5310.688695,486.5334256,118.3296196,11.19544362,474.3621785,-0.000257474,4.69E-05,-0.000105306
